,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
15356,15357,1,10,1989,12,RM,F,16.0,13.0
15357,15358,1,10,1989,19,RM,M,17.0,10.0
15358,15359,1,10,1989,1,DO,M,35.0,57.0
15359,15360,1,10,1989,24,OT,M,21.0,26.0
15360,15361,1,10,1989,12,DM,M,36.0,46.0
15361,15362,1,10,1989,21,RM,F,17.0,12.0
15362,15363,1,10,1989,12,RM,M,16.0,12.0
15363,15364,1,10,1989,17,NL,F,31.0,177.0
15364,15365,1,10,1989,1,DO,M,32.0,47.0
15365,15366,1,10,1989,12,RF,F,18.0,18.0
15366,15367,1,10,1989,17,SH,F,30.0,66.0
15367,15368,1,10,1989,17,SH,F,29.0,64.0
15368,15369,1,10,1989,1,DO,F,35.0,54.0
15369,15370,1,10,1989,21,OT,F,21.0,24.0
15370,15371,1,10,1989,1,DO,M,35.0,59.0
15371,15372,1,10,1989,22,OT,M,19.0,24.0
15372,15373,1,10,1989,1,DO,F,36.0,50.0
15373,15374,1,10,1989,22,OT,F,21.0,21.0
15374,15375,1,10,1989,6,RF,M,16.0,13.0
15375,15376,1,10,1989,12,RM,M,16.0,9.0
15376,15377,1,10,1989,16,RM,F,17.0,14.0
15377,15378,1,10,1989,22,DM,M,37.0,45.0
15378,15379,1,10,1989,17,PE,M,21.0,23.0
15379,15380,1,10,1989,1,PM,M,21.0,26.0
15380,15381,1,10,1989,6,PE,F,21.0,22.0
15381,15382,1,10,1989,19,RM,F,17.0,11.0
15382,15383,1,10,1989,18,RM,F,17.0,11.0
15383,15384,1,11,1989,3,SH,F,32.0,90.0
15384,15385,1,11,1989,9,OL,F,19.0,26.0
15386,15387,1,11,1989,11,SH,M,39.0,73.0
15387,15388,1,11,1989,10,RF,M,17.0,12.0
15388,15389,1,11,1989,2,OL,M,22.0,42.0
15389,15390,1,11,1989,4,DM,M,37.0,52.0
15390,15391,1,11,1989,15,NL,F,33.0,187.0
15391,15392,1,11,1989,7,PE,M,21.0,25.0
15392,15393,1,11,1989,5,PE,F,21.0,23.0
15393,15394,1,11,1989,10,RM,M,18.0,11.0
15394,15395,1,11,1989,9,RM,F,16.0,10.0
15395,15396,1,11,1989,7,RM,M,16.0,10.0
15396,15397,1,11,1989,5,SH,M,31.0,66.0
15397,15398,1,11,1989,7,RM,M,17.0,12.0
15398,15399,1,11,1989,3,RM,M,17.0,10.0
15399,15400,1,11,1989,7,RM,M,16.0,12.0
15400,15401,1,11,1989,10,RM,M,17.0,10.0
15401,15402,1,11,1989,4,DM,F,37.0,36.0
15402,15403,1,11,1989,9,DO,F,36.0,59.0
15403,15404,1,11,1989,8,DS,M,54.0,159.0
15404,15405,1,11,1989,13,OL,M,20.0,29.0
15405,15406,1,11,1989,10,RM,F,16.0,11.0
15406,15407,1,11,1989,3,PE,F,21.0,25.0
15407,15408,1,11,1989,7,RM,M,16.0,9.0
15408,15409,1,11,1989,11,DM,F,37.0,40.0
15409,15410,1,11,1989,14,DM,M,37.0,43.0
15410,15411,1,11,1989,13,RM,F,16.0,9.0
15411,15412,1,11,1989,3,NL,M,31.0,198.0
15412,15413,1,11,1989,8,OT,M,21.0,26.0
15413,15414,1,11,1989,13,OL,M,22.0,30.0
15414,15415,1,11,1989,4,DM,M,37.0,36.0
15415,15416,1,11,1989,5,RM,M,16.0,11.0
15416,15417,1,11,1989,3,RM,M,16.0,11.0
15417,15418,1,11,1989,11,DM,F,35.0,42.0
15419,15420,1,11,1989,4,DS,M,51.0,141.0
15420,15421,1,11,1989,14,DM,M,35.0,43.0
15421,15422,1,11,1989,13,RM,F,17.0,15.0
15422,15423,1,11,1989,7,PE,M,21.0,22.0
15423,15424,1,11,1989,3,OT,M,22.0,24.0
15424,15425,1,11,1989,5,RM,F,16.0,8.0
15426,15427,1,11,1989,3,RM,M,17.0,10.0
15427,15428,1,11,1989,8,DM,M,37.0,51.0
15429,15430,1,11,1989,9,DM,M,37.0,49.0
15430,15431,1,11,1989,2,PE,M,21.0,22.0
15432,15433,1,11,1989,8,DM,M,37.0,47.0
15433,15434,1,11,1989,2,RM,F,17.0,12.0
15434,15435,1,11,1989,4,DM,F,37.0,43.0
15435,15436,1,11,1989,7,PE,F,20.0,21.0
15436,15437,1,11,1989,11,RM,M,17.0,11.0
15437,15438,1,11,1989,8,RM,F,16.0,12.0
15438,15439,1,11,1989,14,DM,M,37.0,44.0
15439,15440,1,11,1989,5,RM,M,16.0,10.0
15440,15441,1,11,1989,14,OL,F,22.0,37.0
15441,15442,1,11,1989,3,OT,M,20.0,25.0
15442,15443,1,11,1989,8,DM,F,37.0,43.0
15443,15444,1,11,1989,9,DM,M,36.0,55.0
15444,15445,1,11,1989,8,DM,M,37.0,49.0
15445,15446,1,11,1989,5,OT,M,21.0,22.0
15446,15447,1,11,1989,7,PE,F,22.0,28.0
15447,15448,1,11,1989,2,DO,F,37.0,57.0
15448,15449,1,11,1989,4,DM,M,35.0,49.0
15449,15450,1,11,1989,9,OL,F,21.0,31.0
15450,15451,1,11,1989,4,RM,F,15.0,13.0
15451,15452,1,11,1989,15,RM,F,17.0,14.0
15452,15453,1,11,1989,9,DM,M,35.0,36.0
15453,15454,1,11,1989,14,OL,M,20.0,34.0
15454,15455,1,11,1989,7,RM,M,18.0,11.0
15455,15456,1,11,1989,5,RM,F,15.0,13.0
15456,15457,1,11,1989,13,RM,M,16.0,10.0
15457,15458,1,11,1989,11,PE,M,19.0,19.0
15458,15459,1,11,1989,9,NL,M,36.0,275.0
15459,15460,1,11,1989,13,OT,M,20.0,30.0
15461,15462,1,11,1989,7,PE,F,20.0,21.0
15462,15463,1,11,1989,9,DM,M,37.0,50.0
15463,15464,1,11,1989,11,RM,M,16.0,11.0
15464,15465,1,11,1989,9,DM,M,37.0,50.0
15465,15466,1,11,1989,13,PM,M,21.0,24.0
15466,15467,1,11,1989,3,OT,F,21.0,23.0
15467,15468,1,11,1989,10,RF,F,18.0,16.0
15468,15469,1,11,1989,8,DM,M,36.0,39.0
15469,15470,1,11,1989,11,OL,F,21.0,30.0
15470,15471,1,11,1989,14,DM,F,37.0,47.0
15471,15472,1,11,1989,3,RM,M,17.0,10.0
15472,15473,1,11,1989,9,RM,F,16.0,9.0
15475,15476,1,11,1989,9,DM,F,37.0,43.0
15476,15477,1,11,1989,8,DM,F,35.0,43.0
15477,15478,1,11,1989,3,RM,F,18.0,13.0
15478,15479,1,11,1989,11,DM,M,37.0,50.0
15479,15480,1,11,1989,9,DM,M,37.0,48.0
15480,15481,1,11,1989,13,RM,M,17.0,11.0
15481,15482,1,11,1989,2,DO,M,37.0,57.0
15482,15483,1,11,1989,5,PE,M,20.0,22.0
15483,15484,1,11,1989,8,DM,M,36.0,43.0
15484,15485,1,11,1989,7,PE,F,20.0,19.0
15485,15486,2,4,1989,17,RM,F,17.0,9.0
15488,15489,2,4,1989,12,DO,F,37.0,53.0
15489,15490,2,4,1989,23,PE,M,21.0,17.0
15490,15491,2,4,1989,18,PM,M,20.0,19.0
15491,15492,2,4,1989,20,RF,F,18.0,16.0
15492,15493,2,4,1989,1,OL,M,22.0,41.0
15493,15494,2,4,1989,12,PE,M,22.0,24.0
15494,15495,2,4,1989,21,RM,F,17.0,13.0
15495,15496,2,4,1989,6,PE,F,20.0,22.0
15496,15497,2,4,1989,12,OL,F,21.0,27.0
15497,15498,2,4,1989,21,RM,M,17.0,10.0
15498,15499,2,4,1989,18,PM,M,18.0,10.0
15499,15500,2,4,1989,21,SH,F,30.0,64.0
15500,15501,2,4,1989,20,NL,F,33.0,155.0
15501,15502,2,4,1989,16,RF,F,17.0,13.0
15502,15503,2,4,1989,6,RM,F,16.0,12.0
15504,15505,2,4,1989,19,RM,M,17.0,10.0
15505,15506,2,4,1989,12,NL,F,31.0,104.0
15510,15511,2,4,1989,18,RM,M,16.0,10.0
15511,15512,2,4,1989,20,PE,F,21.0,20.0
15512,15513,2,4,1989,16,RM,M,17.0,12.0
15513,15514,2,4,1989,12,DO,F,36.0,53.0
15514,15515,2,4,1989,18,PM,M,19.0,10.0
15515,15516,2,4,1989,20,RF,F,18.0,10.0
15516,15517,2,4,1989,23,RM,M,17.0,9.0
15517,15518,2,4,1989,20,RM,M,17.0,10.0
15518,15519,2,4,1989,1,DM,M,36.0,43.0
15519,15520,2,4,1989,1,DM,F,37.0,44.0
15520,15521,2,4,1989,1,OL,F,21.0,34.0
15521,15522,2,4,1989,17,PE,M,21.0,21.0
15522,15523,2,4,1989,12,DO,M,36.0,50.0
15523,15524,2,4,1989,23,RM,M,15.0,9.0
15524,15525,2,4,1989,1,DO,M,37.0,57.0
15525,15526,2,4,1989,12,PE,F,20.0,17.0
15526,15527,2,4,1989,12,PE,F,21.0,25.0
15527,15528,2,4,1989,21,RM,F,18.0,10.0
15528,15529,2,4,1989,1,DM,M,39.0,50.0
15529,15530,2,4,1989,19,PM,F,21.0,26.0
15530,15531,2,4,1989,22,DS,F,49.0,120.0
15531,15532,2,4,1989,19,PE,M,22.0,24.0
15532,15533,2,4,1989,19,RM,F,19.0,11.0
15533,15534,2,4,1989,1,DO,M,37.0,57.0
15534,15535,2,4,1989,24,DM,F,36.0,36.0
15535,15536,2,4,1989,6,RF,M,19.0,13.0
15536,15537,2,4,1989,21,RM,M,17.0,11.0
15537,15538,2,4,1989,20,RM,M,17.0,9.0
15538,15539,2,4,1989,21,OT,F,20.0,25.0
15539,15540,2,4,1989,12,OL,M,21.0,35.0
15540,15541,2,4,1989,1,DO,F,36.0,52.0
15541,15542,2,4,1989,12,DM,M,37.0,47.0
15542,15543,2,4,1989,23,RM,M,17.0,10.0
15543,15544,2,4,1989,21,OT,F,22.0,22.0
15544,15545,2,4,1989,17,PE,M,21.0,18.0
15545,15546,2,4,1989,24,RM,M,18.0,11.0
15546,15547,2,4,1989,23,PE,M,21.0,20.0
15547,15548,2,4,1989,12,DO,M,36.0,51.0
15548,15549,2,4,1989,22,DS,M,52.0,134.0
15549,15550,2,4,1989,1,DO,M,36.0,49.0
15550,15551,2,4,1989,17,DO,M,37.0,54.0
15551,15552,2,4,1989,24,DM,M,38.0,45.0
15552,15553,2,4,1989,1,DM,M,37.0,48.0
15553,15554,2,4,1989,22,OT,M,20.0,21.0
15554,15555,2,4,1989,16,PM,F,22.0,26.0
15555,15556,2,4,1989,23,RM,F,17.0,9.0
15556,15557,2,4,1989,12,RM,M,17.0,11.0
15557,15558,2,4,1989,24,RM,F,17.0,8.0
15558,15559,2,4,1989,18,RM,F,18.0,10.0
15559,15560,2,4,1989,17,PE,M,20.0,19.0
15560,15561,2,4,1989,12,RF,F,17.0,13.0
15561,15562,2,4,1989,24,RM,M,17.0,9.0
15562,15563,2,4,1989,21,OT,M,22.0,22.0
15563,15564,2,4,1989,19,RM,F,17.0,12.0
15564,15565,2,4,1989,22,DM,M,37.0,44.0
15565,15566,2,4,1989,17,SH,F,29.0,61.0
15566,15567,2,5,1989,9,DO,M,36.0,50.0
15567,15568,2,5,1989,3,SH,F,28.0,80.0
15568,15569,2,5,1989,4,DM,M,40.0,50.0
15569,15570,2,5,1989,11,RM,F,16.0,11.0
15570,15571,2,5,1989,15,RM,F,17.0,10.0
15571,15572,2,5,1989,14,DM,M,37.0,50.0
15572,15573,2,5,1989,9,RM,M,17.0,10.0
15573,15574,2,5,1989,8,OT,M,20.0,23.0
15574,15575,2,5,1989,10,RM,F,19.0,10.0
15575,15576,2,5,1989,9,DM,M,36.0,54.0
15576,15577,2,5,1989,8,DO,M,36.0,46.0
15577,15578,2,5,1989,11,PE,F,21.0,21.0
15578,15579,2,5,1989,10,RF,M,19.0,11.0
15579,15580,2,5,1989,8,DM,M,36.0,47.0
15580,15581,2,5,1989,14,RM,M,18.0,10.0
15581,15582,2,5,1989,7,PE,F,19.0,20.0
15582,15583,2,5,1989,10,RF,F,17.0,13.0
15583,15584,2,5,1989,13,RM,F,17.0,9.0
15584,15585,2,5,1989,3,RM,M,17.0,10.0
15585,15586,2,5,1989,5,RM,F,18.0,11.0
15586,15587,2,5,1989,9,PE,F,21.0,24.0
15588,15589,2,5,1989,3,NL,M,33.0,197.0
15589,15590,2,5,1989,9,PE,M,21.0,23.0
15591,15592,2,5,1989,2,RM,M,19.0,11.0
15592,15593,2,5,1989,5,NL,M,34.0,240.0
15593,15594,2,5,1989,8,DS,M,53.0,160.0
15594,15595,2,5,1989,9,RM,M,17.0,11.0
15595,15596,2,5,1989,7,RM,F,17.0,12.0
15596,15597,2,5,1989,13,RM,M,17.0,11.0
15597,15598,2,5,1989,2,RM,F,19.0,9.0
15598,15599,2,5,1989,8,RM,F,18.0,10.0
15599,15600,2,5,1989,4,DM,F,36.0,43.0
15600,15601,2,5,1989,11,DM,M,36.0,48.0
15601,15602,2,5,1989,8,RM,M,18.0,11.0
15602,15603,2,5,1989,5,PE,M,21.0,20.0
15603,15604,2,5,1989,9,DM,F,36.0,43.0
15604,15605,2,5,1989,14,RM,M,17.0,9.0
15605,15606,2,5,1989,3,PE,M,21.0,23.0
15607,15608,2,5,1989,11,DM,M,40.0,48.0
15608,15609,2,5,1989,8,DM,M,36.0,47.0
15610,15611,2,5,1989,4,DM,F,37.0,44.0
15611,15612,2,5,1989,5,RF,M,17.0,12.0
15612,15613,2,5,1989,9,RM,F,19.0,11.0
15613,15614,2,5,1989,5,OL,M,21.0,25.0
15614,15615,2,5,1989,13,RM,M,17.0,10.0
15615,15616,2,5,1989,4,RM,F,17.0,13.0
15616,15617,2,5,1989,5,OT,F,21.0,25.0
15617,15618,2,5,1989,7,PE,F,21.0,29.0
15618,15619,2,5,1989,3,PE,F,21.0,26.0
15619,15620,2,5,1989,4,DM,M,37.0,40.0
15620,15621,2,5,1989,11,RM,M,19.0,10.0
15621,15622,2,5,1989,9,RM,M,17.0,9.0
15622,15623,2,5,1989,8,DM,F,37.0,42.0
15624,15625,2,5,1989,13,PE,F,20.0,24.0
15625,15626,2,5,1989,4,OL,M,22.0,31.0
15626,15627,2,5,1989,13,RM,M,17.0,11.0
15627,15628,2,5,1989,7,PE,M,20.0,22.0
15628,15629,2,5,1989,3,RM,M,18.0,10.0
15629,15630,2,5,1989,11,DM,M,36.0,47.0
15630,15631,2,5,1989,2,RM,F,17.0,12.0
15631,15632,2,5,1989,11,DM,F,36.0,46.0
15632,15633,2,5,1989,11,SH,M,28.0,78.0
15633,15634,2,5,1989,15,RM,F,17.0,9.0
15634,15635,2,5,1989,14,DM,M,36.0,47.0
15635,15636,2,5,1989,11,OL,F,21.0,29.0
15636,15637,2,5,1989,9,RM,F,16.0,11.0
15637,15638,2,5,1989,3,OT,F,21.0,26.0
15638,15639,2,5,1989,4,DM,M,32.0,48.0
15639,15640,2,5,1989,15,DM,M,35.0,44.0
15640,15641,2,5,1989,2,DO,M,37.0,56.0
15641,15642,2,5,1989,4,RM,F,17.0,10.0
15642,15643,2,5,1989,5,PE,F,21.0,21.0
15643,15644,2,5,1989,2,DO,F,36.0,54.0
15644,15645,2,5,1989,4,DM,F,31.0,42.0
15645,15646,2,5,1989,2,OT,M,21.0,24.0
15646,15647,2,5,1989,9,DM,M,37.0,49.0
15647,15648,2,5,1989,8,OL,F,21.0,27.0
15648,15649,2,5,1989,11,PE,M,21.0,18.0
15649,15650,2,5,1989,15,OL,M,22.0,33.0
15650,15651,2,5,1989,5,RM,F,18.0,11.0
15651,15652,2,5,1989,7,PE,M,20.0,22.0
15652,15653,2,5,1989,3,RM,F,16.0,9.0
15653,15654,2,5,1989,11,DM,F,37.0,44.0
15654,15655,2,5,1989,8,RM,F,18.0,5.0
15656,15657,2,5,1989,9,DM,M,36.0,47.0
15657,15658,2,5,1989,4,DM,F,37.0,39.0
15658,15659,2,5,1989,9,DM,M,37.0,48.0
15659,15660,2,5,1989,15,OL,F,22.0,33.0
15660,15661,2,5,1989,7,PE,M,21.0,24.0
15661,15662,2,5,1989,2,OL,M,22.0,41.0
15662,15663,2,5,1989,3,OT,M,21.0,23.0
15663,15664,2,5,1989,11,RM,F,16.0,11.0
15664,15665,2,5,1989,7,RM,M,18.0,10.0
15665,15666,2,5,1989,3,RM,M,19.0,11.0
15666,15667,2,5,1989,5,OL,M,22.0,36.0
15667,15668,2,5,1989,9,DM,M,35.0,41.0
15668,15669,2,5,1989,8,OL,F,21.0,30.0
15669,15670,2,5,1989,15,OL,M,21.0,39.0
15670,15671,2,5,1989,13,RM,M,16.0,10.0
15671,15672,2,5,1989,15,PM,M,21.0,20.0
15672,15673,2,5,1989,7,RM,M,18.0,9.0
15673,15674,2,5,1989,11,DM,M,37.0,37.0
15674,15675,2,5,1989,11,DM,M,37.0,45.0
15675,15676,2,5,1989,8,DM,M,36.0,44.0
15676,15677,3,11,1989,14,DM,M,37.0,47.0
15677,15678,3,12,1989,1,RM,M,16.0,10.0
15678,15679,3,12,1989,24,NL,F,33.0,187.0
15679,15680,3,12,1989,7,PE,F,21.0,27.0
15680,15681,3,12,1989,24,OT,M,21.0,27.0
15681,15682,3,12,1989,7,RM,F,17.0,13.0
15682,15683,3,12,1989,24,OT,F,21.0,24.0
15683,15684,3,12,1989,12,NL,F,33.0,123.0
15684,15685,3,12,1989,1,RM,F,17.0,11.0
15685,15686,3,12,1989,12,NL,M,34.0,249.0
15686,15687,3,12,1989,19,PE,M,20.0,27.0
15687,15688,3,12,1989,23,RM,M,18.0,11.0
15688,15689,3,12,1989,12,RM,M,17.0,11.0
15689,15690,3,12,1989,24,RM,M,17.0,11.0
15690,15691,3,12,1989,24,PE,F,21.0,22.0
15691,15692,3,12,1989,12,OL,F,21.0,31.0
15692,15693,3,12,1989,23,RM,M,17.0,10.0
15693,15694,3,12,1989,24,RM,M,17.0,12.0
15694,15695,3,12,1989,7,RM,M,17.0,11.0
15695,15696,3,12,1989,19,PM,M,21.0,21.0
15696,15697,3,12,1989,12,RM,F,17.0,12.0
15697,15698,3,12,1989,22,RM,F,16.0,10.0
15698,15699,3,12,1989,1,DO,M,36.0,51.0
15699,15700,3,12,1989,22,DS,F,52.0,101.0
15700,15701,3,12,1989,6,RM,F,18.0,13.0
15701,15702,3,12,1989,7,PE,M,21.0,23.0
15702,15703,3,12,1989,6,RM,F,15.0,6.0
15703,15704,3,12,1989,12,OL,M,22.0,40.0
15704,15705,3,12,1989,7,PE,F,21.0,24.0
15705,15706,3,12,1989,6,PM,M,21.0,19.0
15706,15707,3,12,1989,19,PE,F,20.0,22.0
15707,15708,3,12,1989,6,PE,M,20.0,22.0
15708,15709,3,12,1989,12,SH,M,31.0,81.0
15709,15710,3,12,1989,22,DS,M,52.0,135.0
15710,15711,3,12,1989,23,RM,M,17.0,10.0
15711,15712,3,12,1989,22,DM,F,36.0,46.0
15712,15713,3,12,1989,23,RM,F,17.0,12.0
15713,15714,3,12,1989,22,RM,M,17.0,11.0
15714,15715,3,12,1989,7,PE,M,21.0,23.0
15715,15716,3,12,1989,7,RM,M,17.0,11.0
15716,15717,3,12,1989,6,PE,M,21.0,23.0
15717,15718,3,12,1989,19,RM,F,17.0,13.0
15719,15720,3,12,1989,7,PE,M,21.0,24.0
15720,15721,3,12,1989,12,PE,F,21.0,26.0
15721,15722,3,12,1989,23,RM,M,17.0,10.0
15722,15723,3,12,1989,6,RF,F,17.0,16.0
15723,15724,3,12,1989,24,RM,M,17.0,11.0
15724,15725,3,12,1989,7,PE,F,21.0,28.0
15725,15726,3,12,1989,22,DM,M,37.0,49.0
15726,15727,3,12,1989,1,DM,M,37.0,48.0
15727,15728,3,12,1989,23,RM,F,17.0,12.0
15728,15729,3,13,1989,11,SH,M,28.0,90.0
15729,15730,3,13,1989,20,PE,M,21.0,24.0
15730,15731,3,13,1989,13,RM,M,17.0,11.0
15731,15732,3,13,1989,20,RF,F,17.0,14.0
15732,15733,3,13,1989,2,OL,F,22.0,34.0
15733,15734,3,13,1989,2,DO,F,36.0,70.0
15734,15735,3,13,1989,21,RM,F,17.0,14.0
15735,15736,3,13,1989,18,OT,M,21.0,25.0
15736,15737,3,13,1989,20,RM,M,17.0,9.0
15738,15739,3,13,1989,5,RM,F,17.0,13.0
15739,15740,3,13,1989,20,RM,M,17.0,11.0
15740,15741,3,13,1989,17,PE,F,21.0,24.0
15741,15742,3,13,1989,5,RM,F,17.0,13.0
15742,15743,3,13,1989,11,RM,M,17.0,11.0
15743,15744,3,13,1989,20,OT,M,21.0,28.0
15744,15745,3,13,1989,18,PM,M,20.0,13.0
15745,15746,3,13,1989,2,RM,M,17.0,11.0
15746,15747,3,13,1989,20,RM,M,17.0,9.0
15747,15748,3,13,1989,21,SH,F,31.0,84.0
15748,15749,3,13,1989,5,RM,M,17.0,10.0
15749,15750,3,13,1989,2,PE,M,21.0,25.0
15750,15751,3,13,1989,13,RM,M,17.0,10.0
15751,15752,3,13,1989,18,OT,F,21.0,26.0
15752,15753,3,13,1989,11,DM,M,37.0,48.0
15753,15754,3,13,1989,5,OL,F,22.0,31.0
15754,15755,3,13,1989,2,DO,M,36.0,58.0
15755,15756,3,13,1989,20,RM,M,17.0,11.0
15756,15757,3,13,1989,17,RM,F,17.0,11.0
15757,15758,3,13,1989,21,RM,F,17.0,11.0
15758,15759,3,13,1989,21,RM,M,17.0,12.0
15759,15760,3,13,1989,5,SH,M,31.0,89.0
15760,15761,3,13,1989,2,RM,F,17.0,14.0
15761,15762,3,13,1989,17,NL,F,32.0,183.0
15762,15763,3,13,1989,5,OL,M,22.0,30.0
15763,15764,3,13,1989,2,DO,M,36.0,55.0
15764,15765,3,13,1989,5,PP,M,24.0,24.0
15765,15766,3,13,1989,13,PE,F,21.0,27.0
15767,15768,3,13,1989,20,OT,F,21.0,25.0
15768,15769,3,13,1989,11,RM,M,17.0,10.0
15769,15770,3,13,1989,17,DO,M,36.0,60.0
15770,15771,3,13,1989,11,DM,F,37.0,47.0
15771,15772,3,13,1989,2,PE,F,21.0,25.0
15772,15773,3,13,1989,17,SH,F,31.0,75.0
15773,15774,3,13,1989,5,PE,M,20.0,21.0
15774,15775,3,13,1989,2,RM,M,17.0,10.0
15775,15776,3,13,1989,13,PE,M,21.0,22.0
15776,15777,3,13,1989,21,RF,F,18.0,16.0
15777,15778,3,13,1989,2,OL,M,22.0,42.0
15778,15779,3,13,1989,5,PE,F,21.0,23.0
15779,15780,3,13,1989,2,NL,M,33.0,242.0
15780,15781,3,13,1989,13,PE,M,22.0,24.0
15781,15782,3,13,1989,17,RM,F,17.0,12.0
15782,15783,3,13,1989,17,RM,M,17.0,11.0
15784,15785,3,13,1989,2,RM,F,17.0,12.0
15785,15786,3,13,1989,11,DM,M,37.0,48.0
15786,15787,3,14,1989,3,SH,F,31.0,105.0
15787,15788,3,14,1989,9,DO,M,36.0,54.0
15788,15789,3,14,1989,14,DM,M,37.0,49.0
15789,15790,3,14,1989,3,SH,F,31.0,90.0
15790,15791,3,14,1989,8,DM,F,37.0,46.0
15791,15792,3,14,1989,4,DM,M,38.0,49.0
15792,15793,3,14,1989,4,OL,F,21.0,34.0
15793,15794,3,14,1989,16,RM,M,17.0,11.0
15794,15795,3,14,1989,10,RF,F,17.0,14.0
15795,15796,3,14,1989,4,DS,M,53.0,133.0
15796,15797,3,14,1989,9,DM,F,36.0,45.0
15797,15798,3,14,1989,15,RM,M,17.0,10.0
15798,15799,3,14,1989,15,RM,F,17.0,13.0
15799,15800,3,14,1989,15,RM,F,17.0,13.0
15800,15801,3,14,1989,3,OT,M,21.0,28.0
15801,15802,3,14,1989,3,NL,M,33.0,192.0
15803,15804,3,14,1989,14,DM,M,37.0,49.0
15804,15805,3,14,1989,10,RF,M,17.0,12.0
15805,15806,3,14,1989,8,DM,F,37.0,45.0
15806,15807,3,14,1989,16,RM,F,17.0,12.0
15808,15809,3,14,1989,3,PE,F,21.0,28.0
15809,15810,3,14,1989,3,RM,M,17.0,10.0
15810,15811,3,14,1989,9,DM,M,36.0,55.0
15811,15812,3,14,1989,8,DS,M,52.0,93.0
15812,15813,3,14,1989,14,PE,M,21.0,24.0
15813,15814,3,14,1989,3,PE,M,21.0,25.0
15814,15815,3,14,1989,8,DM,M,37.0,45.0
15815,15816,3,14,1989,4,RM,F,17.0,12.0
15817,15818,3,14,1989,9,DM,M,37.0,39.0
15818,15819,3,14,1989,4,DM,F,37.0,41.0
15819,15820,3,14,1989,14,DM,F,37.0,47.0
15820,15821,3,14,1989,10,RM,F,16.0,10.0
15822,15823,3,14,1989,8,DM,M,36.0,47.0
15823,15824,3,14,1989,10,RM,M,17.0,11.0
15824,15825,3,14,1989,3,RM,M,17.0,11.0
15825,15826,3,14,1989,3,RM,F,17.0,12.0
15826,15827,3,14,1989,3,RM,M,17.0,11.0
15827,15828,3,14,1989,9,DM,M,36.0,50.0
15828,15829,3,14,1989,14,PM,F,21.0,19.0
15829,15830,3,14,1989,9,DM,M,37.0,51.0
15830,15831,3,14,1989,8,DM,M,37.0,50.0
15831,15832,3,14,1989,15,RM,M,17.0,10.0
15832,15833,3,14,1989,16,RM,M,17.0,11.0
15833,15834,3,14,1989,3,SH,M,31.0,88.0
15834,15835,3,14,1989,14,PM,M,21.0,22.0
15835,15836,4,1,1989,1,RM,F,16.0,12.0
15836,15837,4,1,1989,9,DM,M,37.0,55.0
15837,15838,4,1,1989,8,DM,F,37.0,49.0
15838,15839,4,1,1989,3,SH,F,31.0,101.0
15839,15840,4,1,1989,6,OL,M,22.0,29.0
15840,15841,4,1,1989,3,PP,M,22.0,18.0
15841,15842,4,1,1989,3,PE,F,22.0,26.0
15842,15843,4,1,1989,9,DO,F,37.0,56.0
15843,15844,4,1,1989,1,PE,M,20.0,25.0
15844,15845,4,1,1989,3,NL,M,33.0,196.0
